,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_hgm_conus117_250m_tif_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,NegSite_Distance,PosSite_Distance,id,col1,geometry
718,R1799C573,1799,573,-262824.5258,1790620.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.674335,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-145.23242,-83.92859,67.80469,2042.7825,1981.4786,1829.7454,31.7,3,20.6,-32.593666,72.330986,73.16096,71.62028,220,1652,1473,2175.4,1970.1,1948.6,3372.9,1001.2,1082.4,1450.3,1.2431009e-05,-63.09313,2136.001,28040.15,3288.2366,353.5534,418489.25,353.5534,-6.6587644,250,14630.875,0,WalkerLane,POINT (-262824.5257588717 1790620.1753636356)
719,R1799C574,1799,574,-262574.5258,1790620.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.3890753,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-143.86743,-83.68164,66.63989,2041.4175,1981.2317,1830.9102,31.7,3,20.6,-31.943943,72.38079,73.21197,71.67104,220,1751.6,1406.8,2151.4,1918.4,2191.4,3211.3,971.4,1120.1,1400,1.3433639e-05,-63.06002,1903.9432,27790.512,3535.534,559.01697,418328.9,559.01697,-6.7238717,353.5534,14547.337,0,WalkerLane,POINT (-262574.5257588717 1790620.1753636356)
720,R1799C575,1799,575,-262324.5258,1790620.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.3890753,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-142.52307,-83.38342,65.80859,2040.0731,1980.9335,1831.7415,31.7,3,20.6,-31.943943,72.43123,73.26377,71.72238,220,1751.6,1406.8,2151.4,1918.4,2191.4,3211.3,971.4,1120.1,1400,1.3433639e-05,-63.06002,1677.051,27540.879,3783.1865,790.5694,418168.62,790.5694,-6.7548685,587.67523,14467.637,0,WalkerLane,POINT (-262324.5257588717 1790620.1753636356)
724,R1800C571,1800,571,-263324.5258,1790370.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.674335,3132.1,2216.1,3177.2,2012.2,2085.3,2124.6,4937.1,2602.1,3824.5,-147.2417,-84.21155,69.40015,2044.7917,1981.7616,1828.1499,31.7,3,20.6,-32.593666,72.17112,72.995995,71.45905,220,1146,1227.1,1846.8,1607,1583.7,2735.6,741.7,973.7,1447.6,1.2431009e-05,-63.09313,2692.5825,28553.678,2850.4385,559.01697,419001.88,559.01697,-6.8750286,500,15041.609,0,WalkerLane,POINT (-263324.5257588717 1790370.1753636356)
725,R1800C572,1800,572,-263074.5258,1790370.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.674335,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-146.31775,-84.19055,68.06445,2043.8678,1981.7406,1829.4856,31.7,3,20.6,-32.593666,72.219765,73.04552,71.50877,220,1146,1227.1,1846.8,1607,1583.7,2735.6,741.7,973.7,1447.6,1.2431009e-05,-63.09313,2462.2144,28304.152,3092.329,500,418841.4,500,-6.810273,250,14952.007,0,WalkerLane,POINT (-263074.5257588717 1790370.1753636356)
726,R1800C573,1800,573,-262824.5258,1790370.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.674335,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-145.19214,-84.02026,67.14209,2042.7422,1981.5703,1830.408,31.7,3,20.6,-32.593666,72.269066,73.09587,71.55909,220,1146,1227.1,1846.8,1607,1583.7,2735.6,741.7,973.7,1447.6,1.2431009e-05,-63.09313,2236.0679,28054.635,3335.416,559.01697,418681.03,559.01697,-6.7977247,0,14866.068,0,WalkerLane,POINT (-262824.5257588717 1790370.1753636356)
727,R1800C574,1800,574,-262574.5258,1790370.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.3890753,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-143.8263,-83.78943,65.97095,2041.3763,1981.3395,1831.5791,31.7,3,20.6,-31.943943,72.31902,73.147026,71.60999,220,1463.7,1158.3,1779.3,1556.6,1692.5,2730.6,783.9,1020,1423.3,1.3433639e-05,-63.06002,2015.5645,27805.125,3579.4553,707.1068,418520.75,707.1068,-6.8120193,250,14783.859,0,WalkerLane,POINT (-262574.5257588717 1790370.1753636356)
728,R1800C575,1800,575,-262324.5258,1790370.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.3890753,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-142.48108,-83.504395,65.1344,2040.0311,1981.0544,1832.4156,31.7,3,20.6,-31.943943,72.369606,73.198975,71.66147,220,1463.7,1158.3,1779.3,1556.6,1692.5,2730.6,783.9,1020,1423.3,1.3433639e-05,-63.06002,1802.7756,27555.625,3824.2646,901.3878,418360.56,901.3878,-6.8242254,500,14705.441,0,WalkerLane,POINT (-262324.5257588717 1790370.1753636356)
732,R1801C571,1801,571,-263324.5258,1790120.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.915296,3132.1,2216.1,3177.2,2012.2,2085.3,2124.6,4937.1,2602.1,3824.5,-147.28894,-84.32263,68.713135,2044.839,1981.8727,1828.8369,31.7,3,20.6,-33.009357,72.10882,72.93051,71.3975,220,1146,1227.1,1846.8,1607,1583.7,2735.6,741.7,973.7,1447.6,1.2431009e-05,-64.90511,2795.085,28570.09,2795.085,790.5694,419193.56,790.5694,-6.9816036,587.67523,15274.57,0,WalkerLane,POINT (-263324.5257588717 1790120.1753636356)
733,R1801C572,1801,572,-263074.5258,1790120.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.915296,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-146.36646,-84.31909,67.370605,2043.9165,1981.8691,1830.1794,31.7,3,20.6,-33.009357,72.157616,72.98019,71.44736,220,1146,1227.1,1846.8,1607,1583.7,2735.6,741.7,973.7,1447.6,1.2431009e-05,-64.90511,2573.9075,28320.707,3041.3813,750,419033.2,750,-6.9349585,353.5534,15186.343,0,WalkerLane,POINT (-263074.5257588717 1790120.1753636356)
734,R1801C573,1801,573,-262824.5258,1790120.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.915296,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-145.15137,-84.11804,66.47693,2042.7014,1981.6681,1831.0731,31.7,3,20.6,-33.009357,72.20707,73.030685,71.49782,220,1146,1227.1,1846.8,1607,1583.7,2735.6,741.7,973.7,1447.6,1.2431009e-05,-64.90511,2358.4954,28071.338,3288.2366,790.5694,418872.9,790.5694,-6.9118524,250,15101.738,0,WalkerLane,POINT (-262824.5257588717 1790120.1753636356)
735,R1801C574,1801,574,-262574.5258,1790120.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.561104,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-144.4784,-83.982666,66.05591,2042.0284,1981.5327,1831.4941,31.7,3,20.6,-32.16176,72.257164,73.08199,71.54887,220,1463.7,1158.3,1779.3,1556.6,1692.5,2730.6,783.9,1020,1423.3,1.3433639e-05,-68.5375,2150.5813,27821.979,3535.534,901.3878,418712.7,901.3878,-6.905904,353.5534,15020.819,0,WalkerLane,POINT (-262574.5257588717 1790120.1753636356)
736,R1801C575,1801,575,-262324.5258,1790120.1753636356,1,3.9807775,4.148947,2.7589748,2.8841445,3.8232808,1899,4.561104,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-143.1117,-83.76831,64.878296,2040.6617,1981.3184,1832.6718,31.7,3,20.6,-32.16176,72.3079,73.13409,71.60048,220,1463.7,1158.3,1779.3,1556.6,1692.5,2730.6,783.9,1020,1423.3,1.3433639e-05,-68.5375,1952.5624,27572.63,3783.1865,1060.6602,418552.56,1060.6602,-6.905386,587.67523,14943.645,0,WalkerLane,POINT (-262324.5257588717 1790120.1753636356)
739,R1802C571,1802,571,-263324.5258,1789870.1753636356,1,3.9807775,4.148947,2.7589748,2.4238896,3.8232808,1899,4.915296,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-147.80945,-84.46521,68.5249,2045.3595,1982.0153,1829.0251,31.7,3,20.6,-33.009357,72.04643,72.864944,71.33585,220,1146,1227.1,1846.8,1607,1583.7,2735.6,741.7,973.7,1447.6,1.4950566e-05,-64.90511,2761.3403,28588.678,2761.3403,1030.7764,419385.34,1030.7764,-7.043762,707.1068,15508.0625,0,WalkerLane,POINT (-263324.5257588717 1789870.1753636356)
740,R1802C572,1802,572,-263074.5258,1789870.1753636356,1,3.9807775,4.148947,2.7589748,2.4238896,3.8232808,1899,4.915296,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-146.86389,-84.41406,67.52283,2044.414,1981.9641,1830.0272,31.7,3,20.6,-33.009357,72.095375,72.914764,71.385864,220,1146,1227.1,1846.8,1607,1583.7,2735.6,741.7,973.7,1447.6,1.4950566e-05,-64.90511,2704.1636,28339.46,3010.3987,1000,419225.03,1000,-7.0328045,587.67523,15421.171,0,WalkerLane,POINT (-263074.5257588717 1789870.1753636356)
741,R1802C573,1802,573,-262824.5258,1789870.1753636356,1,3.9807775,4.148947,2.7589748,2.4238896,3.8232808,1899,4.915296,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-145.78381,-84.34924,66.23364,2043.3339,1981.8993,1831.3164,31.7,3,20.6,-33.009357,72.14498,72.965416,71.43646,220,1146,1227.1,1846.8,1607,1583.7,2735.6,741.7,973.7,1447.6,1.4950566e-05,-64.90511,2500,28090.256,3259.6013,1030.7764,419064.8,1030.7764,-7.0083537,500,15337.861,0,WalkerLane,POINT (-262824.5257588717 1789870.1753636356)
742,R1802C574,1802,574,-262574.5258,1789870.1753636356,1,3.9807775,4.148947,2.7589748,2.4238896,3.8232808,1899,4.561104,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-144.43701,-84.09314,65.38574,2041.987,1981.6432,1832.1643,31.7,3,20.6,-32.16176,72.19523,73.01686,71.48765,220,1463.7,1158.3,1779.3,1556.6,1692.5,2730.6,783.9,1020,1423.3,1.6091004e-05,-68.5375,2304.8862,27841.066,3508.9172,1118.0339,418904.7,1118.0339,-6.995185,587.67523,15258.194,0,WalkerLane,POINT (-262574.5257588717 1789870.1753636356)
743,R1802C575,1802,575,-262324.5258,1789870.1753636356,1,3.9807775,4.148947,2.7589748,2.4238896,3.8232808,1899,4.561104,2812,2017.5,3355.6,1957.4,2865.9,2786.6,4219.1,2408,3407.9,-143.06934,-83.89502,64.20178,2040.6194,1981.4451,1833.3483,31.7,3,20.6,-32.16176,72.24611,73.0691,71.5394,220,1463.7,1158.3,1779.3,1556.6,1692.5,2730.6,783.9,1020,1423.3,1.6091004e-05,-68.5375,2121.3203,27591.893,3758.324,1250,418744.62,1250,-6.988622,707.1068,15182.227,0,WalkerLane,POINT (-262324.5257588717 1789870.1753636356)
759,R1821C593,1821,593,-257824.5258,1785120.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,107.74977,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-122.16931,-85.188965,39.32251,2019.7194,1982.739,1858.2275,32.8,5.3,20.6,-25.275547,72.111595,72.91685,71.42052,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.6888243e-05,7.3730164,6932.7124,24041.63,9397.473,3750,419564.66,3750,-7.9190617,707.1068,19250,0,WalkerLane,POINT (-257824.5257588717 1785120.1753636356)
760,R1821C594,1821,594,-257574.5258,1785120.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-120.122314,-84.70813,38.699707,2017.6724,1982.2582,1858.8503,32.8,5.3,20.6,-24.457489,72.17422,72.982895,71.482765,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.7726168e-05,-44.106926,7044.5015,23802.574,9617.692,3500,419407.7,3500,-7.9099717,587.67523,19251.623,0,WalkerLane,POINT (-257574.5257588717 1785120.1753636356)
761,R1821C595,1821,595,-257324.5258,1785120.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-119.1781,-84.676636,38.016113,2016.7281,1982.2267,1859.5339,32.8,5.3,20.6,-24.457489,72.237175,73.04936,71.545296,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.7726168e-05,-44.106926,7163.2744,23563.744,9839.334,3250,419250.8,3250,-7.899846,500,19256.492,0,WalkerLane,POINT (-257324.5257588717 1785120.1753636356)
762,R1821C596,1821,596,-257074.5258,1785120.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-117.13025,-84.19336,37.39441,2014.6803,1981.7434,1860.1556,32.8,5.3,20.6,-24.457489,72.30044,73.116234,71.6081,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.7726168e-05,-44.106926,7288.69,23325.146,10062.306,3000,419094.03,3000,-7.8884044,587.67523,19264.605,0,WalkerLane,POINT (-257074.5257588717 1785120.1753636356)
763,R1821C597,1821,597,-256824.5258,1785120.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-115.04358,-83.84375,36.464355,2012.5936,1981.3938,1861.0857,32.8,5.3,20.6,-24.457489,72.36401,73.18349,71.67116,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.7726168e-05,-44.106926,7420.411,23086.793,10286.5205,2750,418937.34,2750,-7.8754454,707.1068,19275.957,0,WalkerLane,POINT (-256824.5257588717 1785120.1753636356)
771,R1822C593,1822,593,-257824.5258,1784870.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,107.74977,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-123.34436,-85.828125,38.898804,2020.8944,1983.3782,1858.6512,32.8,5.3,20.6,-25.275547,72.05074,72.85248,71.36016,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.5005166e-05,7.3730164,7158.9106,24115.607,9519.717,3750,419759.22,3750,-7.93614,587.67523,19500,0,WalkerLane,POINT (-257824.5257588717 1784870.1753636356)
772,R1822C594,1822,594,-257574.5258,1784870.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-121.30249,-85.361206,38.269165,2018.8525,1982.9113,1859.2809,32.8,5.3,20.6,-24.457489,72.11349,72.91864,71.42252,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.6928634e-05,-44.106926,7267.2207,23877.291,9737.171,3500,419602.34,3500,-7.9265814,353.5534,19501.602,0,WalkerLane,POINT (-257574.5257588717 1784870.1753636356)
773,R1822C595,1822,595,-257324.5258,1784870.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-119.33972,-85.10254,37.2677,2016.8898,1982.6526,1860.2823,32.8,5.3,20.6,-24.457489,72.17657,72.985214,71.48517,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.6928634e-05,-44.106926,7382.4116,23639.215,9956.154,3250,419445.53,3250,-7.9159184,250,19506.41,0,WalkerLane,POINT (-257324.5257588717 1784870.1753636356)
774,R1822C596,1822,596,-257074.5258,1784870.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-117.2959,-84.630615,36.640503,2014.846,1982.1807,1860.9095,32.8,5.3,20.6,-24.457489,72.23997,73.05219,71.54809,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.6928634e-05,-44.106926,7504.1655,23401.389,10176.566,3000,419288.84,3000,-7.9036665,353.5534,19514.418,0,WalkerLane,POINT (-257074.5257588717 1784870.1753636356)
775,R1822C597,1822,597,-256824.5258,1784870.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-115.09766,-84.04712,36.101562,2012.6477,1981.5972,1861.4485,32.8,5.3,20.6,-24.457489,72.303665,73.11955,71.61127,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.6928634e-05,-44.106926,7632.169,23163.818,10398.317,2750,419132.22,2750,-7.8898263,587.67523,19525.625,0,WalkerLane,POINT (-256824.5257588717 1784870.1753636356)
778,R1822C944,1822,944,-170074.5258,1784870.1753636356,1,4.055226,4.2080474,3.2494426,3.203013,3.8405588,1369,383.29773,5672.1,6841.3,3880.2,3608,5866.4,2815.9,6331.3,7004.6,4295.8,-82.4093,-104.50818,-186.86035,1445.3398,1467.4387,1549.7909,46.2,3.1,31.7,-6.0096884,86.54543,87.67893,87.12967,228,1796.8,927,873.6,4141.8,2045.1,1486.3,1040,653.7,583.1,6.707047e-06,-70.21744,5396.7583,63258.4,28036.807,1030.7764,371017,1030.7764,-7.5640373,707.1068,19293.781,0,WalkerLane,POINT (-170074.5257588717 1784870.1753636356)
779,R1822C945,1822,945,-169824.5258,1784870.1753636356,1,4.055226,4.2080474,3.2494426,3.203013,3.8405588,1371,383.29773,5672.1,6841.3,3880.2,3608,5866.4,2815.9,6331.3,7004.6,4295.8,-76.293335,-97.99487,-180.3844,1445.1968,1466.8983,1549.2878,46.2,3.1,31.7,-6.0096884,86.584885,87.71508,87.16963,221,1796.8,927,873.6,4141.8,2045.1,1486.3,1040,653.7,583.1,6.707047e-06,-70.21744,5460.0825,63504.43,28002.232,790.5694,370898.66,790.5694,-7.4352016,587.67523,19508.012,0,WalkerLane,POINT (-169824.5257588717 1784870.1753636356)
780,R1822C946,1822,946,-169574.5258,1784870.1753636356,1,4.055226,4.2080474,3.2494426,3.203013,3.8405588,1356,530.57794,5672.1,6841.3,3880.2,3608,5866.4,2815.9,6331.3,7004.6,4295.8,-91.69104,-112.99097,-195.41528,1444.5338,1465.8337,1548.258,46.2,3.1,31.7,-10.110538,86.624275,87.75116,87.209526,217,1796.8,927,873.6,4141.8,2045.1,1486.3,1040,653.7,583.1,5.424139e-06,-52.554047,5533.986,63750.49,27969.85,559.01697,370780.44,559.01697,-7.2673173,500,19723.082,0,WalkerLane,POINT (-169574.5257588717 1784870.1753636356)
781,R1822C947,1822,947,-169324.5258,1784870.1753636356,1,4.055226,4.2080474,3.2494426,3.203013,3.8405588,1356,530.57794,5672.1,6841.3,3880.2,3608,5866.4,2815.9,6331.3,7004.6,4295.8,-88.412964,-109.51074,-191.95349,1444.7283,1465.826,1548.2688,46.2,3.1,31.7,-10.110538,86.6636,87.78716,87.24935,231,1796.8,927,873.6,4141.8,2045.1,1486.3,1040,653.7,583.1,5.424139e-06,-52.554047,5618.0513,63996.582,27939.668,353.5534,370662.34,353.5534,-7.0442505,587.67523,19938.969,0,WalkerLane,POINT (-169324.5257588717 1784870.1753636356)
782,R1822C948,1822,948,-169074.5258,1784870.1753636356,1,4.055226,4.20317,3.2494426,3.203013,3.8405588,1360,530.57794,6559.9,11346.9,5297.9,5407.6,9207.9,3067.6,7606.7,11456.2,4992.3,-87.31384,-108.0116,-190.4895,1444.0636,1464.7614,1547.2393,46.2,3.1,31.7,-10.110538,86.70285,87.823074,87.2891,233,1796.8,927,873.6,4141.8,2045.1,1486.3,1040,653.7,583.1,5.424139e-06,-52.554047,5533.986,64242.703,27911.691,250,370544.38,250,-6.8770638,707.1068,20155.645,0,WalkerLane,POINT (-169074.5257588717 1784870.1753636356)
786,R1823C593,1823,593,-257824.5258,1784620.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,107.74977,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-123.61304,-86.26282,38.16028,2021.1631,1983.8129,1859.3898,32.8,5.3,20.6,-25.275547,71.989815,72.78803,71.29973,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.5005166e-05,7.3730164,7254.309,24191.941,9646.891,3716.517,419953.88,3716.517,-7.9401026,500,19750,0,WalkerLane,POINT (-257824.5257588717 1784620.1753636356)
787,R1823C594,1823,594,-257574.5258,1784620.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-121.53882,-85.79761,37.52478,2019.0889,1983.3477,1860.0253,32.8,5.3,20.6,-24.457489,72.05269,72.8543,71.362206,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.6928634e-05,-44.106926,7491.662,23954.383,9861.541,3482.0972,419797.06,3482.0972,-7.9394345,250,19751.582,0,WalkerLane,POINT (-257574.5257588717 1784620.1753636356)
788,R1823C595,1823,595,-257324.5258,1784620.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-119.461426,-85.32715,36.892212,2017.0115,1982.8772,1860.6578,32.8,5.3,20.6,-24.457489,72.1159,72.92099,71.42497,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.6928634e-05,-44.106926,7603.453,23717.082,10077.822,3250,419640.3,3250,-7.929324,0,19756.328,0,WalkerLane,POINT (-257324.5257588717 1784620.1753636356)
789,R1823C596,1823,596,-257074.5258,1784620.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-118.59204,-85.329956,36.198975,2016.1421,1982.88,1861.3511,32.8,5.3,20.6,-24.457489,72.17942,72.988075,71.48801,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.6928634e-05,-44.106926,7721.7227,23480.045,10295.63,3000,419483.7,3000,-7.916642,250,19764.236,0,WalkerLane,POINT (-257074.5257588717 1784620.1753636356)
790,R1823C597,1823,597,-256824.5258,1784620.1753636356,1,3.864921,4.1592197,2.547591,2.2662518,3.835531,1899,123.00809,702.2,1358.2,2245.8,983.5,1078.8,2061.3,617.2,1580.7,3111.4,-116.43506,-84.80286,35.61133,2013.9851,1982.3529,1861.9387,32.8,5.3,20.6,-24.457489,72.24325,73.05554,71.5513,220,627.2,1109.4,1558.2,874,1471.1,1656.5,671.1,880.3,1530.7,1.6928634e-05,-44.106926,7846.1772,23243.28,10514.87,2750,419327.12,2750,-7.9024553,500,19775.3,0,WalkerLane,POINT (-256824.5257588717 1784620.1753636356)
794,R1823C944,1823,944,-170074.5258,1784620.1753636356,1,4.055226,4.2080474,3.2494426,3.203013,3.8405588,1375,383.29773,5672.1,6841.3,3880.2,3608,5866.4,2815.9,6331.3,7004.6,4295.8,-70.443115,-92.737305,-175.08887,1446.7352,1469.0294,1551.381,46.2,3.1,31.7,-6.0096884,86.51494,87.64969,87.099396,227,1796.8,927,873.6,4141.8,2045.1,1486.3,1040,653.7,583.1,6.707047e-06,-70.21744,5640.2573,63303.336,27789.387,1118.0339,371237.22,1118.0339,-7.6030407,587.67523,19424.533,0,WalkerLane,POINT (-170074.5257588717 1784620.1753636356)
795,R1823C945,1823,945,-169824.5258,1784620.1753636356,1,4.055226,4.2080474,3.2494426,3.203013,3.8405588,1377,383.29773,5672.1,6841.3,3880.2,3608,5866.4,2815.9,6331.3,7004.6,4295.8,-65.906494,-87.77417,-170.16675,1446.6295,1468.4972,1550.8898,46.2,3.1,31.7,-6.0096884,86.55447,87.68593,87.139435,222,1796.8,927,873.6,4141.8,2045.1,1486.3,1040,653.7,583.1,6.707047e-06,-70.21744,5700.877,63549.195,27754.504,901.3878,371118.9,901.3878,-7.4982243,353.5534,19637.336,0,WalkerLane,POINT (-169824.5257588717 1784620.1753636356)
796,R1823C946,1823,946,-169574.5258,1784620.1753636356,1,4.055226,4.2080474,3.2494426,3.203013,3.8405588,1368,530.57794,5672.1,6841.3,3880.2,3608,5866.4,2815.9,6331.3,7004.6,4295.8,-71.13501,-92.60608,-175.026,1445.9558,1467.4269,1549.8468,46.2,3.1,31.7,-10.110538,86.593925,87.72209,87.17941,217,1796.8,927,873.6,4141.8,2045.1,1486.3,1040,653.7,583.1,5.424139e-06,-52.554047,5771.698,63795.082,27721.832,707.1068,371000.75,707.1068,-7.3805757,250,19851.008,0,WalkerLane,POINT (-169574.5257588717 1784620.1753636356)
797,R1823C947,1823,947,-169324.5258,1784620.1753636356,1,4.055226,4.2080474,3.2494426,3.203013,3.8405588,1360,530.57794,5672.1,6841.3,3880.2,3608,5866.4,2815.9,6331.3,7004.6,4295.8,-82.50244,-103.54077,-186.00037,1445.8566,1466.8949,1549.3545,46.2,3.1,31.7,-10.110538,86.63332,87.75819,87.21932,233,1796.8,927,873.6,4141.8,2045.1,1486.3,1040,653.7,583.1,5.424139e-06,-52.554047,5836.3086,64041.004,27691.379,559.01697,370882.72,559.01697,-7.2667294,353.5534,20065.518,0,WalkerLane,POINT (-169324.5257588717 1784620.1753636356)
